Accession,Gene Symbol,Description,mean_CLIP_enrichment,CLIP-seq FDR,Ribosome density change (log2),RNA-seq mRNA change upon Lin28a KD (log2),candidate_group,binding_site_count,n_sites_detected_2plus_libraries,n_sites_detected_3_libraries,max_detected_libraries,mean_detected_libraries,depth_max_35L33G,depth_mean_35L33G,depth_max_2J3,depth_mean_2J3,depth_max_polyclonal,depth_mean_polyclonal,entropy_max_35L33G,entropy_mean_35L33G,entropy_max_2J3,entropy_mean_2J3,entropy_max_polyclonal,entropy_mean_polyclonal,has_binding_site
NM_178213,Hist2h2ab,histone H2A type 2-B,6.042154165960857,0.0009930922665611,,,Not_candidate,3,3.0,1.0,3.0,2.3333333333333335,36.0,36.0,40.0,31.0,22.0,17.666666666666668,1.11999035565,1.11999035565,1.24878054336,0.966531311421,1.07101854241,0.9392126466266667,True
NM_178214,Hist2h2be,histone H2B type 2-E,,,,-1.03183193723,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178215,Hist2h3b,histone H3.2,,,,3.77240320062,Not_candidate,5,4.0,3.0,3.0,2.4,497.0,164.75,464.0,132.0,432.0,176.66666666666666,1.13844153839,0.857715206911,1.0565277645,0.8662941652016001,1.09781048882,0.8339925581726666,True
NM_178218,Hist3h2a,histone H2A type 3,6.586999778111189,0.0005538205238735,,-0.90569729591,Not_candidate,8,6.0,3.0,3.0,2.125,533.0,205.57142857142858,557.0,247.0,472.0,269.0,1.01364544377,0.8600611821867143,1.06228604819,0.8605978710068,1.1286979931,0.9444574837920001,True
NM_178240,Trim50,E3 ubiquitin-protein ligase TRIM50,,,,-0.628949705807,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178241,Cxcr1,C-X-C chemokine receptor type 1,,,,-2.19236393791,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178244,Teddm1,transmembrane epididymal protein 1,,,,0.0,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178247,Dppa1,developmental pluripotency associated 1 precursor,,,,1.47093163233,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178249,Pramel6,preferentially expressed antigen in melanoma,,,,2.10516341095,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178250,Pramel7,preferentially expressed antigen in melanoma like 7,,,,1.42175966979,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178252,Arhgap33,rho GTPase-activating protein 33,,,,0.857652424683,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178253,Klhdc1,kelch domain-containing protein 1,,,,-0.822384503422,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178255,Hapln3,hyaluronan and proteoglycan link protein 3 precursor,,,,0.0371908785066,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178256,Reps2,ralBP1-associated Eps domain-containing protein 2,1.90534297083505,0.0568770001669575,,-1.22070549357,Not_candidate,2,1.0,1.0,3.0,2.0,16.0,16.0,8.0,8.0,34.0,30.5,0.562335144619,0.562335144619,0.661563238158,0.661563238158,1.09775535406,1.027181926081,True
NM_178257,Il22ra1,interleukin-22 receptor subunit alpha-1 precursor,,,,1.13257868062,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178259,Abca13,ATP-binding cassette sub-family A member 13,,,,-0.134251030563,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178260,Kiss1,metastasis-suppressor KiSS-1 precursor,,,,2.35305174317,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178267,Zfp827,zinc finger protein 827,-0.13923959160251667,0.999999999990223,,0.205707793953,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178278,Caps2,calcyphosin-2,,,,-0.524097412935,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178279,Pxk,PX domain-containing protein kinase-like protein,-0.9616774377747465,0.999999999990223,,-0.107039261984,Not_candidate,1,1.0,0.0,2.0,2.0,24.0,24.0,,,27.0,27.0,0.636514168295,0.636514168295,,,0.915873681808,0.915873681808,True
NM_178280,Sall3,sal-like protein 3,-1.149853674130931,0.999999999990223,,1.36080377568,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178283,Asb13,ankyrin repeat and SOCS box protein 13 isoform,-1.85793049906603,0.999999999990223,,0.437189517427,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178309,Brip1,Fanconi anemia group J protein homolog,-0.08096828872381537,0.999999999990223,,0.0205220326099,Not_candidate,9,6.0,2.0,3.0,1.8888888888888888,47.0,24.142857142857142,52.0,31.0,61.0,28.833333333333332,1.08517325244,0.9131818396222856,1.03045516757,0.8623091724052501,1.00961375817,0.8335994050915,True
NM_178337,Tbce,tubulin-specific chaperone E,-1.7962779724108768,0.999999999990223,,-0.647244459601,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178357,Klf11,Krueppel-like factor 11,-0.07009322534592587,0.999999999990223,,-0.940300717865,Not_candidate,5,3.0,1.0,3.0,1.8,98.0,43.75,46.0,25.5,71.0,59.666666666666664,1.13388157575,0.92530816422425,1.20979862068,1.1323593943349999,0.855884164143,0.6949856200383332,True
NM_178362,Sorbs1,sorbin and SH3 domain-containing protein 1,0.12806567965915408,0.951543088119694,,0.0514351300654,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178364,Zfp369,neurotrophin receptor-interacting factor 2,-0.3942173254416474,0.999999999990223,,1.38683912207,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178373,Cidec,cell death activator CIDE-3,,,,-2.30157862186,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178374,Snupn,snurportin-1,-1.1429347928634808,0.999999999990223,,-0.467462951352,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178375,Zswim3,zinc finger SWIM domain-containing protein 3,-2.0246295505939633,0.999999999990223,,0.192681129911,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178378,Iqcg,IQ domain-containing protein G,-0.34437740139284717,0.999999999990223,,-0.404501879586,Not_candidate,1,0.0,0.0,1.0,1.0,,,28.0,28.0,,,,,1.09337471756,1.09337471756,,,True
NM_178384,Zfp74,zinc finger protein 569,0.9778013257137643,0.372581494576343,,0.199511139102,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178386,Slc25a31,ADP/ATP translocase 4,,,,0.383679191588,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178388,Tmem202,transmembrane protein 202,,,,0.0,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178391,Setmar,histone-lysine N-methyltransferase SETMAR,,,,0.36239964959,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178392,Snapc1,snRNA-activating protein complex subunit 1,-0.41568612421450696,0.999999999990223,,0.261658530038,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178394,Jakmip1,janus kinase and microtubule-interacting protein 1,-1.2364931173014666,0.999999999990223,,0.63614521726,Not_candidate,1,1.0,1.0,3.0,3.0,19.0,19.0,16.0,16.0,10.0,10.0,1.21121442163,1.21121442163,0.685314207276,0.685314207276,0.500402423538,0.500402423538,True
NM_178395,Zdhhc2,palmitoyltransferase ZDHHC2,,,,0.538084407163,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178396,Car12,carbonic anhydrase 12 precursor,0.41448121408462163,0.74431310413385,,-0.141912704895,Not_candidate,1,1.0,0.0,2.0,2.0,,,35.0,35.0,47.0,47.0,,,0.973394399572,0.973394399572,0.95478973319,0.95478973319,True
NM_178404,Zc3h6,zinc finger CCCH domain-containing protein 6,0.9243149637572547,0.397776966090639,,-0.222164289639,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178405,Atp1a2,sodium/potassium-transporting ATPase subunit alpha-2 precursor,,,,-0.34352200803,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178406,Gpr153,probable G-protein coupled receptor 153,,,,0.761913368252,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178407,Arap2,"arf-GAP with Rho-GAP domain, ANK repeat and PH",,,,0.656621672762,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178411,Zfp334,zinc finger protein 334,-0.0607124216455599,0.999999999990223,,-0.307268032638,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178413,Thnsl2,threonine synthase-like 2,,,,0.804839390923,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178415,Bbs9,protein PTHB1,-1.0215437707480004,0.999999999990223,,0.441934497782,Not_candidate,3,3.0,0.0,2.0,2.0,31.0,19.666666666666668,22.0,22.0,40.0,31.5,0.690185676019,0.6325741850856667,0.896050224141,0.896050224141,1.03349206069,0.9621917091965,True
NM_178417,Zfp867,zinc finger protein 867,0.07698215427071033,0.969417527685176,,-0.375092348337,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178421,Nanos1,nanos homolog 1,0.697130977267484,1.0,,-0.482318163607,Not_candidate,2,1.0,1.0,3.0,2.0,22.0,18.0,21.0,21.0,23.0,23.0,0.994923632572,0.7572517358515001,1.00424247305,1.00424247305,0.841685337972,0.841685337972,True
NM_178440,Myo1g,myosin-Ig,-2.1734365657635535,0.999999999990223,,0.0572149176195,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178577,Tmem205,transmembrane protein 205,-1.4671078035852894,0.999999999990223,,0.356236343532,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178589,Tnfrsf21,tumor necrosis factor receptor superfamily member 21 precursor,0.144610785716717,0.93607524185556,,0.585290205106,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178591,Nrg1,"pro-neuregulin-1, membrane-bound isoform",,,,1.62343913738,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178592,Abhd16a,abhydrolase domain-containing protein 16A,0.11847541884424222,0.958218962190455,,0.207039124945,Not_candidate,5,2.0,2.0,3.0,1.8,48.0,26.6,70.0,41.0,62.0,56.0,1.02392879964,0.903726435477,0.623663306475,0.592999225547,0.773149965481,0.707092721681,True
NM_178593,Rcsd1,capZ-interacting protein isoform a,,,,0.0894421353054,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178595,Ptrh1,probable peptidyl-tRNA hydrolase,-2.4061540836714665,0.999999999990223,,-0.31363977465,Not_candidate,1,0.0,0.0,1.0,1.0,15.0,15.0,,,,,0.970115783987,0.970115783987,,,,,True
NM_178596,Gjd3,gap junction delta-3 protein,,,,-1.0839554078,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178597,Camk2g,calcium/calmodulin-dependent protein kinase type II subunit gamma isoform 1,-1.4795214478060634,0.999999999990223,,0.13918301986,Not_candidate,3,2.0,1.0,3.0,2.0,24.0,18.5,21.0,18.333333333333332,11.0,11.0,1.0123308391,0.9181450278005001,1.09283055353,0.7852095269233333,0.689009238477,0.689009238477,True
NM_178606,Reep3,receptor expression-enhancing protein 3 isoform 2,0.851693790250994,0.437560228906598,,-0.0754530812434,Not_candidate,9,3.0,2.0,3.0,1.5555555555555556,67.0,48.666666666666664,69.0,39.333333333333336,80.0,28.0,1.32343387584,0.8691543228273333,1.33408191896,0.9521157910463334,1.26342288367,1.008003911212,True
NM_178607,Rnf24,RING finger protein 24,0.47573953244521566,0.702813216694852,,0.614367194336,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178608,Reep1,receptor expression-enhancing protein 1,0.2557797477365747,1.0,,1.92389165877,Not_candidate,1,0.0,0.0,1.0,1.0,24.0,24.0,,,,,0.968004591225,0.968004591225,,,,,True
NM_178609,E2f7,transcription factor E2F7,-1.2018639349872466,0.999999999990223,,-0.375424094826,Not_candidate,1,0.0,0.0,1.0,1.0,,,,,13.0,13.0,,,,,1.0579054247,1.0579054247,True
NM_178613,4933433P14Rik,GSK3-beta interaction protein,,,,0.894093293807,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178615,Rgmb,RGM domain family member B precursor,0.40799152686377343,0.73956289772773,,0.145101606634,Not_candidate,1,1.0,0.0,2.0,2.0,14.0,14.0,,,23.0,23.0,0.979971182083,0.979971182083,,,0.692201702962,0.692201702962,True
NM_178617,Necab1,N-terminal EF-hand calcium-binding protein 1,1.1326303112514633,1.0,,0.776327226319,Not_candidate,1,0.0,0.0,1.0,1.0,26.0,26.0,,,,,1.08801026228,1.08801026228,,,,,True
NM_178618,Fam83g,protein FAM83G,-2.03666779615856,0.999999999990223,,1.65437488118,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178620,Mfsd11,UNC93-like protein MFSD11,0.9529753687296006,0.386369826102905,,0.451074734976,Not_candidate,9,5.0,2.0,3.0,1.7777777777777777,144.0,49.0,153.0,56.833333333333336,60.0,31.25,1.23983453934,1.0414360240961666,1.18134811428,1.0045695306231666,1.3163022658,1.1944899912975,True
NM_178621,Phyhipl,phytanoyl-CoA hydroxylase-interacting,-0.6643242443686753,0.999999999990223,,0.524604366788,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178624,Fbxl2,F-box/LRR-repeat protein 2,-1.47371853614726,0.999999999990223,,0.811695494627,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178628,Atl1,atlastin-1,0.30948224632498866,1.0,,-0.582218301541,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178629,Ispd,2-C-methyl-D-erythritol 4-phosphate,,,,0.000617900849856,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178630,Agbl3,cytosolic carboxypeptidase 3,,,,1.26282017296,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178631,Ralyl,RNA-binding Raly-like protein isoform a,,,,0.499048382831,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178635,Uvrag,UV radiation resistance associated,-0.2890812639766437,0.999999999990223,,-0.15445338669,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178638,Tmem108,transmembrane protein 108 precursor,0.09336930639757833,1.0,,0.0301531529509,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178639,Sfxn5,sideroflexin-5,-1.7367864850329664,0.999999999990223,,0.898347455426,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178641,Inpp5f,phosphatidylinositide phosphatase SAC2,-0.627655127994111,0.999999999990223,,0.28509310871,Not_candidate,3,1.0,0.0,2.0,1.3333333333333333,,,27.0,27.0,23.0,17.0,,,1.01326188414,1.01326188414,0.994923632572,0.8677935386679999,True
NM_178642,Ano1,anoctamin-1 isoform 1,,,,1.80750343064,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178643,C230052I12Rik,Fanconi anemia-associated protein of 24 kDa,-1.4136700171891785,0.999999999990223,,-0.0795210223183,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178644,Oaf,out at first protein homolog precursor,,,,0.282520432062,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178646,Tigd5,tigger transposable element derived 5,,,,-0.0923060600652,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178648,Ubxn8,UBX domain-containing protein 8,1.9634720386520668,0.0497843406844549,,-0.380934794518,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178650,Tbc1d10c,carabin,,,,1.20996159433,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178652,Supt3h,transcription initiation protein SPT3 homolog,-0.455160412602148,0.999999999990223,,-0.105987896016,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178655,Ank2,ankyrin-2 isoform 2,0.5558421642952479,0.643272029772827,,0.203586118821,Not_candidate,4,0.0,0.0,1.0,1.0,34.0,22.0,,,28.0,24.0,1.08889997535,1.051408428195,,,0.997271523182,0.923011095057,True
NM_178656,Pirt,phosphoinositide-interacting protein,-0.7206727329070967,0.999999999990223,,0.431596654546,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178659,Jmjd4,jmjC domain-containing protein 4 isoform 1,-1.46490943596209,0.999999999990223,,-0.0432270053248,Not_candidate,1,1.0,0.0,2.0,2.0,,,16.0,16.0,24.0,24.0,,,0.69314718056,0.69314718056,0.802818782038,0.802818782038,True
NM_178661,Creb3l2,cyclic AMP-responsive element-binding protein 3-like protein 2,0.34304878188650334,1.0,,-0.00312198241507,Not_candidate,1,0.0,0.0,1.0,1.0,,,23.0,23.0,,,,,1.02429605164,1.02429605164,,,True
NM_178662,Atcay,caytaxin,-0.5823546020767124,0.999999999990223,,1.91298657534,Not_candidate,1,0.0,0.0,1.0,1.0,19.0,19.0,,,,,1.0459781657,1.0459781657,,,,,True
NM_178663,Bend7,BEN domain-containing protein 7 isoform 1,,,,-0.0745447900238,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178664,B3gntl1,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase-like protein 1",-1.5340958162843965,0.999999999990223,,-0.592378855113,Not_candidate,1,1.0,0.0,2.0,2.0,,,21.0,21.0,10.0,10.0,,,1.0917862381,1.0917862381,0.673011667009,0.673011667009,True
NM_178665,Lpp,lipoma-preferred partner homolog isoform 1,1.4058593851254502,0.180442069628391,,0.162734634765,Not_candidate,7,6.0,5.0,3.0,2.5714285714285716,35.0,21.5,75.0,36.166666666666664,68.0,23.666666666666668,0.956044380967,0.7617978688071667,1.33365422369,1.0423879469205,1.07023594919,0.9214400139328333,True
NM_178666,Themis,protein THEMIS,,,,0.619588808738,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178671,Ubxn10,UBX domain-containing protein 10,,,,0.304351772336,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178672,Scfd2,sec1 family domain-containing protein 2 isoform,-2.02889079281962,0.999999999990223,,-0.702920337433,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178673,Fstl5,follistatin-related protein 5 precursor,,,,0.285082009061,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178674,Fbxl21,F-box/LRR-repeat protein 21,,,,-1.24547005313,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178675,Slc35f1,solute carrier family 35 member F1,,,,-0.0507665249734,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178676,Entpd3,ectonucleoside triphosphate diphosphohydrolase,,,,-0.709234362131,Not_candidate,1,1.0,0.0,2.0,2.0,34.0,34.0,,,16.0,16.0,1.0027399544,1.0027399544,,,0.621086374555,0.621086374555,True
NM_178677,Sec22c,vesicle-trafficking protein SEC22c,-0.48729817787230506,0.999999999990223,,-0.657659457565,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178679,Zfp365,protein ZNF365,1.3225708293392267,0.203365769514514,,0.270995498239,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178680,Unc45b,protein unc-45 homolog B,,,,1.13417522698,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178681,Dgkb,diacylglycerol kinase beta,,,,0.332782245073,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178682,4933426M11Rik,uncharacterized protein LOC217684 isoform 2 precursor,0.0675788668287259,0.988365920501888,,0.515493054815,Not_candidate,12,8.0,4.0,3.0,2.0,49.0,28.875,81.0,26.428571428571427,56.0,29.88888888888889,1.08821944591,0.832338218526125,1.09861228867,1.0088002679704287,1.05387902391,0.859379167314889,True
NM_178683,Depdc1b,DEP domain-containing protein 1B,-0.4743478315749954,0.999999999990223,,-0.596743881613,Not_candidate,8,7.0,1.0,3.0,2.0,105.0,35.8,89.0,34.142857142857146,81.0,34.0,1.25744027143,0.8548450239081999,1.28947723851,0.9764328924548572,1.43692329634,1.03135862518675,True
NM_178685,Pcdh20,protocadherin-20 precursor,,,,0.0,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178688,Ablim1,actin-binding LIM protein 1 isoform 1,-0.8836445561808696,0.999999999990223,,0.819473372362,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178689,Eno4,enolase-like protein ENO4,,,,-0.219443879805,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178691,Yod1,ubiquitin thioesterase OTU1,-0.9521475480109306,0.999999999990223,,-0.364742621455,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178692,C130074G19Rik,uncharacterized protein C1orf115 homolog,0.19498750024038533,1.0,,1.07626555365,Not_candidate,1,1.0,0.0,2.0,2.0,,,31.0,31.0,42.0,42.0,,,1.06809814993,1.06809814993,1.16752693225,1.16752693225,True
NM_178693,Coq4,"ubiquinone biosynthesis protein COQ4 homolog, mitochondrial precursor",-2.2535118128277234,0.999999999990223,,0.401566173487,Not_candidate,1,0.0,0.0,1.0,1.0,,,23.0,23.0,,,,,0.984982593015,0.984982593015,,,True
NM_178694,Zer1,protein zer-1 homolog,-2.46718908006812,0.999999999990223,,0.456638048187,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178695,Prrg4,transmembrane gamma-carboxyglutamic acid protein 4 precursor,1.5848252795005067,0.123890388530189,,0.640464863479,Not_candidate,10,4.0,3.0,3.0,1.7,118.0,54.0,114.0,77.8,158.0,96.5,1.00982425427,0.9170164383313333,1.04848544214,0.8738880118232,1.30610660909,0.8612632887878333,True
NM_178696,Slc25a44,solute carrier family 25 member 44 isoform a,-0.915237378272287,0.999999999990223,,0.474329390422,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178697,Clca5,calcium-activated chloride channel regulator 2,,,,0.339716066569,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178698,Pigv,GPI mannosyltransferase 2 isoform 1,-0.699802422352266,0.999999999990223,,-0.257941276816,Not_candidate,2,2.0,0.0,2.0,2.0,14.0,14.0,21.0,14.0,36.0,36.0,0.651756561173,0.651756561173,1.00424247305,0.9414969119704999,0.937805714549,0.937805714549,True
NM_178699,B930041F14Rik,uncharacterized protein LOC230991 precursor,-3.35274926899026,0.999999999990223,,0.990598573696,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178702,Radil,ras-associating and dilute domain-containing protein,-2.64707746214593,0.999999999990223,,-0.0304876774655,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178703,Slc6a1,sodium- and chloride-dependent GABA transporter 1,-0.47493913026387435,0.999999999990223,,2.02900846554,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178704,Dpy19l3,protein dpy-19 homolog 3,1.2892681781492765,0.220177396553248,,-0.0541397896069,Not_candidate,4,3.0,3.0,3.0,2.5,236.0,100.33333333333333,276.0,85.75,331.0,124.33333333333333,1.07514063255,0.886870477379,1.05492016799,0.93719372759275,1.13075725191,0.9035826721126666,True
NM_178706,Siglech,sialic acid binding Ig-like lectin H precursor,,,,0.0,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178707,Zfp592,zinc finger protein 592,-2.04276770953329,0.999999999990223,,0.837351073309,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178709,Rnf214,RING finger protein 214,-0.23128792463431616,0.999999999990223,,-0.413261173681,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178710,Sik2,serine/threonine-protein kinase SIK2,-1.325198523989883,0.999999999990223,,0.523757140955,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178711,Plscr4,phospholipid scramblase 4,,,,-0.496188463434,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178712,Gpr64,G-protein coupled receptor 64 isoform 1,,,,0.158500721374,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178714,Lrfn5,leucine-rich repeat and fibronectin type-III domain-containing protein 5 precursor,,,,-0.780787507351,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178715,Tmem30b,cell cycle control protein 50B,0.46673102315048093,0.706070744917099,,0.960325181646,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178717,Rxfp3,relaxin-3 receptor 1,,,,-0.958922883812,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178721,Cadm2,cell adhesion molecule 2 isoform 1 precursor,,,,0.903664066903,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178722,Zfp438,zinc finger protein 438,,,,-1.5781555455,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178723,Zfp385b,zinc finger protein 385B isoform 1,,,,1.39266490342,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178724,Harbi1,putative nuclease HARBI1,-1.3231756676888,0.999999999990223,,0.162104640734,Not_candidate,1,0.0,0.0,1.0,1.0,21.0,21.0,,,,,1.34381032882,1.34381032882,,,,,True
NM_178726,Ppm1l,protein phosphatase 1L,1.67898909902595,0.102334534878921,,-0.242455657543,Not_candidate,4,2.0,1.0,3.0,1.75,67.0,56.0,51.0,26.5,97.0,97.0,1.1830728061,1.09796799144,1.35687358963,1.134892819125,0.946234328576,0.946234328576,True
NM_178727,D630039A03Rik,uncharacterized protein LOC242484,,,,0.122175161527,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178728,Napepld,N-acyl-phosphatidylethanolamine-hydrolyzing phospholipase D,-0.78323948096877,0.999999999990223,,-0.271894190677,Not_candidate,5,1.0,1.0,3.0,1.4,26.0,18.0,16.0,11.0,31.0,23.5,1.00365949109,0.8072618965725,1.09861228867,0.9910610309360001,1.07173009411,0.7815287712805,True
NM_178732,Zfp324,zinc finger protein 324,,,,0.495134990305,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178734,Zfp473,zinc finger protein 473 homolog,-1.3920478569765466,0.999999999990223,,0.278935786364,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178738,Prss35,inactive serine protease 35 precursor,-0.11805960304185599,0.999999999990223,,1.47071522834,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178739,Dcaf12l1,DDB1- and CUL4-associated factor 12-like protein 1,-0.598281677131615,0.999999999990223,,0.399189791379,Not_candidate,4,3.0,1.0,3.0,2.0,52.0,36.5,62.0,54.0,80.0,65.0,1.20604116989,1.129481867915,1.34924440678,0.9868956050523333,0.821481775181,0.7309351945623334,True
NM_178740,Slitrk4,SLIT and NTRK-like protein 4 precursor,,,,2.45879380237,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178741,Klhl8,kelch-like protein 8,-0.6758136286860826,0.999999999990223,,-0.0550588887465,Not_candidate,2,1.0,0.0,2.0,1.5,27.0,27.0,18.0,18.0,12.0,12.0,0.629830912139,0.629830912139,0.933823851715,0.933823851715,1.07755632707,1.07755632707,True
NM_178743,Slc26a11,sodium-independent sulfate anion transporter,0.5922888708341133,0.608230413229419,,-0.515288018842,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178744,Zbtb1,zinc finger and BTB domain-containing protein 1,0.488923723976086,0.693265902934158,,-0.34668368222,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178745,Tmem229b,transmembrane protein 229B,,,,1.10849998652,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178746,Slc38a9,putative sodium-coupled neutral amino acid,0.9593118164796405,0.37941753359003,,-0.470382014357,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178747,Gulo,L-gulonolactone oxidase,0.20335116056132865,1.0,,0.428890088744,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178748,Egflam,pikachurin precursor,,,,-0.595289108128,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178749,Stk32a,serine/threonine-protein kinase 32A,0.9363524057628666,1.0,,-0.486170778896,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178750,Ss18l1,calcium-responsive transactivator,0.24718225748904368,0.866540156527807,,-0.0638923098528,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178751,Orai2,protein orai-2,,,,1.78026801628,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178752,D330012F22Rik,GDP-D-glucose phosphorylase C15orf58 homolog,-1.7912991612374312,0.999999999990223,,0.421135543119,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178753,Spin4,spindlin-4,0.7296178993016826,0.523153465283264,,-0.0463855498414,Not_candidate,0,,,,,,,,,,,,,,,,,False
