Accession,Gene Symbol,CLIP-seq p-value,CLIP-seq FDR,RNA-seq reads (for normalization),CLIP-seq reads (35L33G),"CLIP-seq enrichment (35L33G, log2)",CLIP-seq reads (2J3),"CLIP-seq enrichment (2J3, log2)",CLIP-seq reads (polyclonal),"CLIP-seq enrichment (polyclonal, log2)",Ribosome density change (log2),Ribosome occupancy change (log2),RPF  reads (siLuc),RNA-seq short tag alignment reads (siLuc),RPF  reads (siLin28a),RNA-seq short tag alignment reads (siLin28a),"RNA-seq reads (untreated, RPKM)","RNA-seq reads (siLuc, RPKM)","RNA-seq reads (siLin28a, RPKM)",RNA-seq mRNA change upon Lin28a KD (log2),Description
NM_026872,Ubap2,0.864280255633716,0.999999999990223,4078.0,1968.0,-1.05075239589096,1875.0,-1.12055567927714,1843.0,-1.14537685136318,-1.22800112928885,-1.15284085256874,43.9428478280213,93.1757184698135,19.7628021209768,98.1585756894508,91.6744778624,99.1015676128,91.6744778624,0.112269917346,ubiquitin-associated protein 2
NM_001080981,Ddx23,0.79379003183029,0.999999999990223,1676.0,838.0,-0.999139973124523,955.0,-0.810800165583597,883.0,-0.923764414172914,-1.22975069030081,-1.00064996409802,19.8365178449531,63.6174849853258,9.91379154710894,74.5663159296657,67.3634701039,79.2074848335,67.3634701039,0.233350502293,probable ATP-dependent RNA helicase DDX23
NM_144831,Dhx8,0.76713245450413,0.999999999990223,2190.0,1168.0,-0.906314554458566,1233.0,-0.828247089840804,1251.0,-0.807354922057604,-1.23102882163437,-1.48457163198631,30.4532484356529,66.9962629929437,10.8826091949522,56.1987411658157,69.8002932984,57.9837222549,69.8002932984,-0.267164598692,ATP-dependent RNA helicase DHX8
NM_178627,Poldip3,0.97625266292062,0.999999999990223,2321.0,712.0,-1.70339399042167,745.0,-1.63812043661032,611.0,-1.92376441417291,-1.23135001027111,-1.07545382524836,132.548398450768,82.5439202450191,62.8971003490233,91.9632940205544,69.0085650296,77.9269193691,69.0085650296,0.17510741781,polymerase delta-interacting protein 3
NM_130454,Recql5,0.928011403732253,0.999999999990223,618.0,251.0,-1.29651567571434,203.0,-1.60137025724276,263.0,-1.22940147985581,-1.23333409125822,-0.943312780415638,6.60279476103319,17.3516569538922,3.43370005813854,21.2151480548396,18.0429506304,23.0567170393,18.0429506304,0.352021631087,ATP-dependent DNA helicase Q5
NM_029852,Ccdc41,0.0152945460499455,0.208552783555217,329.0,798.0,1.27572947868216,871.0,1.40186211053111,799.0,1.2775339755289,-1.23406849313695,-1.77503625948887,2.11303143150616,25.1303712334979,0.617400248244044,17.2723480124748,23.6997935266,16.90929823,23.6997935266,-0.484625438105,coiled-coil domain-containing protein 41
NM_013559,Hsph1,0.748978643184804,0.999999999990223,2398.0,1280.0,-0.905162681951788,1567.0,-0.613507598178226,1265.0,-0.922155752865093,-1.23420448957261,-1.61239257684822,73.4399920259833,91.5808534236847,24.0189540114313,70.4626103618735,97.8896786454,77.8246935009,97.8896786454,-0.330549221315,heat shock protein 105 kDa
NM_010346,Grb7,0.998623932910552,0.999999999990223,1033.0,174.0,-2.5628093584826,117.0,-3.13137742095309,226.0,-2.18747198302402,-1.23474553791083,-0.674932455059147,43.0468357163013,26.3945501853248,26.962882483016,38.9076316005733,26.2306176916,36.3522312674,26.2306176916,0.469265759605,growth factor receptor-bound protein 7
NM_011121,Plk1,0.979791124278928,0.999999999990223,2481.0,752.0,-1.72078134545842,609.0,-2.0246219676801,774.0,-1.67923489996875,-1.23526288492754,-1.42797165634837,62.0512462227483,93.6919132406232,23.0615347692614,81.9768048153858,66.7362637766,59.4010920394,66.7362637766,-0.167714940525,serine/threonine-protein kinase PLK1
NM_023144,Nono,0.881430747096737,0.999999999990223,2016.0,942.0,-1.09688140793786,916.0,-1.1372174450179,836.0,-1.26891155606261,-1.23754074124705,-1.37508308774908,168.575883733959,257.524976933858,64.9911451189554,234.107315509614,65.099334045,60.4891726796,65.099334045,-0.105797222357,non-POU domain-containing octamer-binding protein
NM_145409,Chtf18,0.99765933448727,0.999999999990223,1300.0,175.0,-2.88597362808049,325.0,-1.99667709248671,220.0,-2.55750268732636,-1.23768493609968,-1.13863207303757,16.4018103755245,41.1256755575241,7.44953866541061,44.0484801363412,46.34357297,50.0081766955,46.34357297,0.109567077804,chromosome transmission fidelity protein 18 homolog
NM_028011,Tom1l1,0.756643607461546,0.999999999990223,431.0,290.0,-0.570012159255184,267.0,-0.688798311705696,168.0,-1.35400806588128,-1.23825602186541,-0.875232658968849,25.8539999544194,25.433219905378,14.0947202400637,32.7101298169728,23.7767452865,29.1972885269,23.7767452865,0.295160957205,TOM1-like protein 1
NM_007658,Cdc25a,0.888747683032968,0.999999999990223,1524.0,672.0,-1.18013083272729,624.0,-1.28688114778816,704.0,-1.11311408005145,-1.23843252947367,-1.17795875155564,42.1893256014977,46.8164897256783,18.6466863324036,48.8206175343094,41.604493371,43.1404900051,41.604493371,0.0521800394498,M-phase inducer phosphatase 1
NM_027804,Usp19,0.904760018355206,0.999999999990223,2182.0,904.0,-1.27032243302022,965.0,-1.17621703615501,872.0,-1.32225857136135,-1.23965377051616,-1.01043851065242,21.9546386884742,51.3596630262173,10.8981804289602,60.2036516708931,52.1264710871,62.8120066742,52.1264710871,0.268554154921,ubiquitin carboxyl-terminal hydrolase 19 isoform 1
NM_009804,Cat,0.967213623719569,0.999999999990223,1113.0,382.0,-1.54033293541507,334.0,-1.73351623199489,353.0,-1.65392796725703,-1.24007796437601,-1.24204374906657,80.502214368564,62.1933558101328,34.0341886844529,62.1086702130275,58.2091441601,53.6647292849,58.2091441601,-0.117062100684,catalase
NM_025669,Sfrs18,0.981258128669841,0.999999999990223,1136.0,390.0,-1.53999174158489,280.0,-2.01659021867132,290.0,-1.96614119598396,-1.24140563309106,-1.18145143616679,16.8018056900575,44.1550970227208,7.40804543261167,46.0287154573915,33.0540410793,32.2738483668,33.0540410793,-0.03435585545,arginine/serine-rich protein PNISR
NM_022009,Flii,0.981027653208598,0.999999999990223,1475.0,380.0,-1.95382981856707,342.0,-2.10541223988758,528.0,-1.48035309394637,-1.24156201673664,-0.903274788577139,15.5879169173661,39.2881090879727,8.33441797374095,49.6701795402504,42.0801349918,53.6356071229,42.0801349918,0.3493146738,protein flightless-1 homolog
NM_011865,Pcbp1,0.978734783137921,0.999999999990223,4145.0,1224.0,-1.75893836721948,1151.0,-1.8475793996671,1229.0,-1.75306180088281,-1.24172352045924,-0.762791977838982,437.891330837564,274.610787015125,258.07330376601,382.728103162413,205.032589743,297.221496806,205.032589743,0.535467062811,poly(rC)-binding protein 1
NM_019868,Hnrnph2,0.665435125636585,0.999999999990223,378.0,263.0,-0.521659918812638,221.0,-0.771638171820985,243.0,-0.635316700608205,-1.24269910524202,-1.71709585818835,47.9315481206248,66.8628893207965,14.5788778618693,48.1257473951707,14.3169906969,8.93968496213,14.3169906969,-0.67342565787,heterogeneous nuclear ribonucleoprotein H2
NM_026014,Cdt1,0.999945567306076,0.999999999990223,2862.0,306.0,-3.22121710962917,262.0,-3.44439296570705,294.0,-3.27874081075014,-1.24354572980991,-1.0054700217271,142.1349843648,104.486655710665,70.7985478214905,123.233492950826,114.604214503,127.958053365,114.604214503,0.158879584219,DNA replication factor Cdt1
NM_019685,Ruvbl1,0.408989871523126,0.999999999990223,679.0,608.0,-0.159092518231369,572.0,-0.246999607380796,633.0,-0.101051905998294,-1.24373404972671,-1.36255900052859,150.598570581153,160.454656361295,58.5665605287255,147.768699220149,24.653610767,26.9856536915,24.653610767,0.12988992556,ruvB-like 1
NM_172146,Ppat,0.827569540208917,0.999999999990223,2836.0,1366.0,-1.05335290766829,1338.0,-1.08321018995004,1558.0,-0.863745222576574,-1.24420353058974,-1.45919706104276,99.1704766294392,115.786370892913,36.0678550426892,99.7557505283029,73.9306818248,65.2217802006,73.9306818248,-0.180559207014,phosphoribosyl pyrophosphate amidotransferase
NM_009086,Polr1b,0.986293330562395,0.999999999990223,2393.0,580.0,-2.04281308353897,620.0,-1.94675797872302,703.0,-1.7657758183062,-1.24698287825579,-1.16554981919604,25.8153099896988,53.0776025954486,11.5083188878236,56.159740437214,52.8010918106,56.2711286139,52.8010918106,0.0916589541388,DNA-directed RNA polymerase I subunit RPA2
NM_028244,Rrp1b,0.938163670021372,0.999999999990223,1805.0,726.0,-1.31277062356126,619.0,-1.54245777220662,672.0,-1.42411948287054,-1.24787650444551,-1.06319525947828,27.4033197607065,58.8161337437105,13.1144328592528,66.8484077434246,41.1148159776,48.2102172577,41.1148159776,0.229165287477,ribosomal RNA processing protein 1 homolog B isoform 1
NM_144954,Ppil2,0.998201580266188,0.999999999990223,673.0,93.0,-2.84201592950422,157.0,-2.09282403300475,105.0,-2.66868432661865,-1.24901598777774,-1.26414678929377,32.3738865034907,38.4014995756573,13.4787226608987,38.0008541790632,29.1986300496,31.6119421949,29.1986300496,0.114193029424,peptidyl-prolyl cis-trans isomerase-like 2
NM_001013026,Ttf2,0.915848989847702,0.999999999990223,1215.0,427.0,-1.50646052704243,505.0,-1.26493393874927,546.0,-1.15253049065102,-1.24982930107167,-1.18064742637049,15.7055148774236,29.2504973719059,6.9285425575552,30.6873279522796,32.1404492178,32.2793515378,32.1404492178,0.00620224744027,transcription termination factor 2
NM_010495,Id1,0.999982107169922,0.999999999990223,148.0,10.0,-3.75973690182486,17.0,-3.04924351901984,1.0,-6.21916852046216,-1.25012669635048,-0.112981981624597,73.840732342715,16.8501970064854,68.2786663796333,37.0612148672154,13.8034666535,28.2261876835,13.8034666535,1.02669180225,DNA-binding protein inhibitor ID-1
NM_027256,Ints4,0.914879357410569,0.999999999990223,1381.0,668.0,-1.04667949974679,531.0,-1.37725946488706,472.0,-1.54684552704886,-1.25046609722886,-1.11045437248908,39.7815672475215,49.6395523228478,18.4247589108103,54.6985211858225,50.6815316367,56.2888520973,50.6815316367,0.151106065248,integrator complex subunit 4
NM_020603,Wdr46,0.961585950690475,0.999999999990223,1407.0,450.0,-1.64244799538191,438.0,-1.68135448910193,518.0,-1.43984089027941,-1.25283162953008,-1.29041316216721,36.20964581837,74.4587318916867,14.8037317949751,72.544161762692,72.3281403725,70.8629355052,72.3281403725,-0.0294846434223,WD repeat-containing protein 46
NM_133831,Gltscr2,0.976924873424115,0.999999999990223,1755.0,439.0,-1.99671741601069,585.0,-1.58332027511311,522.0,-1.74740999328841,-1.25566911278677,-0.997537288876028,70.2585011608289,150.944787211132,35.1892681695054,180.519258667056,113.842902409,143.487726263,113.842902409,0.333621373457,glioma tumor suppressor candidate region gene 2
NM_016813,Nxf1,0.934985711470401,0.999999999990223,1748.0,658.0,-1.4081799189136,677.0,-1.3671731107853,650.0,-1.42580084075601,-1.25607695592242,-1.62546809496087,37.9141664299884,84.2108007023095,12.2881600296714,65.1883492739358,85.3379382142,68.4160885556,85.3379382142,-0.318434039131,nuclear RNA export factor 1
NM_001083110,Pja1,0.712615674372384,0.999999999990223,511.0,281.0,-0.860448647601206,294.0,-0.795428855750796,353.0,-0.532394449917002,-1.25664284565675,-1.44177669224552,16.9515956656105,23.7460420845569,6.24011442612115,20.8862461570645,19.6700487557,16.8111093764,19.6700487557,-0.225345124658,E3 ubiquitin-protein ligase Praja-1 isoform 1
NM_028762,Rbm19,0.999373683899165,0.999999999990223,1014.0,153.0,-2.72047747137763,156.0,-2.69264326318091,150.0,-2.74885927274745,-1.25670326859281,-1.20757633961745,7.14287440826432,25.968651689953,3.09283188364855,26.8681695711193,29.3143082229,28.6079368207,29.3143082229,-0.0350684559908,probable RNA-binding protein 19
NM_016737,Stip1,0.920765522900872,0.999999999990223,8005.0,3452.0,-1.21323128153415,3196.0,-1.32436287160701,2891.0,-1.46901406343642,-1.25945561596294,-1.45614355281772,573.059100262321,485.623641381968,208.86060236094,423.731599425806,404.09878053,353.853280045,404.09878053,-0.191506024324,stress-induced-phosphoprotein 1
NM_001110791,Sf1,0.867499427464614,0.999999999990223,3855.0,1625.0,-1.24577779415493,1678.0,-1.19950282129293,2024.0,-0.929183143570612,-1.26055708305161,-1.22932250796519,170.673689122179,155.049394627385,72.7953480195244,158.442840232298,104.879765565,107.734027453,104.879765565,0.0387012171301,splicing factor 1 isoform 1
NM_021565,Midn,0.902630329143158,0.999999999990223,1585.0,682.0,-1.21543528741388,645.0,-1.29578670101005,675.0,-1.23029761942179,-1.26092360222846,-0.768138899542203,48.6736616340009,35.232660033207,28.5799305483815,49.5779323072511,35.9333995756,51.5473804474,35.9333995756,0.519360408092,midnolin
NM_009674,Anxa7,0.839362303590438,0.999999999990223,1219.0,647.0,-0.912815429565624,619.0,-0.976541027176011,517.0,-1.23585714476369,-1.26150531110561,-0.90957976663302,74.2912459897141,62.0970570921476,39.5482115911842,79.2521702241428,41.6894309646,52.7725319557,41.6894309646,0.339380302034,annexin A7
NM_008390,Irf1,0.996405377624346,0.999999999990223,478.0,99.0,-2.26002565596145,122.0,-1.96136734039694,67.0,-2.81641900448584,-1.26195092651082,-0.697837477336181,22.6665452747241,26.8095630870864,13.9738256185902,39.6373677069782,22.0874560478,32.7216519474,22.0874560478,0.564903591396,interferon regulatory factor 1 isoform a
NM_011842,Mta2,0.491245231494379,0.999999999990223,1524.0,1293.0,-0.236971625345103,1123.0,-0.440167207116684,1257.0,-0.277677320458321,-1.26336437002932,-1.22093472247247,38.0975648862662,80.2402327518602,16.344033477432,82.6351417463359,76.3135084388,81.4767972559,76.3135084388,0.0943311657985,metastasis-associated protein MTA2
NM_145429,Arrb2,0.936612272336232,0.999999999990223,673.0,269.0,-1.31978918413102,251.0,-1.41932485768194,237.0,-1.50178701787391,-1.26376014858846,-0.995229567095194,25.1325267383977,40.6277623030121,12.6078839014897,48.9394024918138,41.6502134389,45.4859073222,41.6502134389,0.126804317577,beta-arrestin-2
NM_025996,Tomm34,0.988200014899535,0.999999999990223,887.0,233.0,-1.9240511467667,249.0,-1.82863158168801,197.0,-2.16505924627049,-1.26531006118935,-1.28948515044653,94.0899552187347,48.9794589790667,38.4919180574601,48.1655536378466,33.7201943207,37.0997413962,33.7201943207,0.137407643029,mitochondrial import receptor subunit TOM34
NM_133953,Sf3b3,0.870257238901134,0.999999999990223,6749.0,2978.0,-1.18005937857602,3181.0,-1.0849536664945,3117.0,-1.11426657412777,-1.26699259544422,-1.43527487151419,34.8325255922469,125.118433153064,12.8802465581947,111.343093737721,132.313605668,117.085383284,132.313605668,-0.176258737152,splicing factor 3B subunit 3
NM_011809,Ets2,0.998762524889128,0.999999999990223,480.0,47.0,-3.32493058304888,107.0,-2.15500558160657,76.0,-2.64310654307514,-1.26769949042593,-0.497160368319912,28.1845491384359,22.9425466399604,19.9687513126096,39.1378542727661,16.5903493392,26.5826176634,16.5903493392,0.676886055673,protein C-ets-2
NM_021273,Ckb,0.999761052976416,0.999999999990223,3321.0,419.0,-2.98359084029625,487.0,-2.76709902039949,384.0,-3.10912172238011,-1.2683592822732,-0.768963880307299,637.264655461278,576.60287498429,373.971613717142,815.097946804031,201.297806567,273.646714199,201.297806567,0.442793677081,creatine kinase B-type
NM_011862,Pacsin2,0.815549439565837,0.999999999990223,1124.0,515.0,-1.12448203068114,574.0,-0.968291140272662,638.0,-0.816037165157405,-1.27381321479133,-1.49373111002896,35.1881474344093,60.7191447685219,12.4950653936207,52.1343259440656,36.0966193138,31.7170274656,36.0966193138,-0.186055902112,protein kinase C and casein kinase substrate in neurons protein 2
NM_027290,Mcm10,0.952842990521154,0.999999999990223,2338.0,847.0,-1.46375569178922,789.0,-1.56596730328796,814.0,-1.52101989723398,-1.27492508719419,-1.74396947405043,45.8301318518286,78.8494913379731,13.6824535826995,56.9642608225526,85.3808858063,62.3321960856,85.3808858063,-0.453311643931,protein MCM10 homolog
NM_010256,Gart,0.589358281998419,0.999999999990223,7458.0,5135.0,-0.53833702430114,4778.0,-0.642273459176977,6042.0,-0.303717284723772,-1.27684342401601,-1.63807256550796,195.533783951096,215.382412354137,62.8221546363614,167.675430480397,226.056362061,177.232797456,226.056362061,-0.350861195987,trifunctional purine biosynthetic protein adenosine-3
NM_030112,Rtf1,0.60322484138892,0.999999999990223,1037.0,762.0,-0.44405148152335,636.0,-0.70444116610158,780.0,-0.410411990215901,-1.27752163314812,-1.42699071967443,15.5321210082851,37.1804072104618,5.77648640081963,33.5211927673711,27.4780342877,25.535309811,27.4780342877,-0.105387294555,Paf1/RNA polymerase II complex component precursor
NM_144826,Utp6,0.402829048857905,0.999999999990223,2644.0,2459.0,-0.104609406774785,2349.0,-0.170606965549025,2299.0,-0.20163386116965,-1.27753927604051,-1.6113284840815,70.6817895332218,106.694209420292,23.1339253551911,84.6564954500849,81.0398016748,62.8774592118,81.0398016748,-0.365574222282,U3 small nucleolar RNA-associated protein 6 homolog
NM_011715,Wdr1,0.722822694199896,0.999999999990223,1517.0,950.0,-0.674654544554902,893.0,-0.763825054232148,856.0,-0.824804681302966,-1.27804212859299,-1.08227100964442,51.573340246169,52.9828780275315,24.3573043570018,60.6832070183689,50.2009180839,56.3573173767,50.2009180839,0.166575847284,WD repeat-containing protein 1
NM_172302,Cpsf7,0.657947554751906,0.999999999990223,841.0,579.0,-0.537767333051461,596.0,-0.496089301801591,459.0,-0.87218637212202,-1.28049197748769,-0.918371952452047,21.1298303408445,22.3745637880373,11.1799150884361,28.7583236281442,19.2275376853,22.2711808419,19.2275376853,0.210983558797,cleavage and polyadenylation specificity factor subunit 7 isoform 1
NM_152894,Pop1,0.985482740861391,0.999999999990223,1636.0,447.0,-1.86948368441654,429.0,-1.92864575688469,437.0,-1.90205154687298,-1.2821636004931,-1.47247348946844,11.3508148056981,41.2236344197331,4.09042420681762,36.1291124669585,46.3268424749,38.9053245491,46.3268424749,-0.251288088234,processing of precursor 1 isoform 1
NM_134023,Tbc1d10a,0.990906047489632,0.999999999990223,581.0,112.0,-2.36469638049309,163.0,-1.8273233382902,146.0,-1.98520299807191,-1.28222795276102,-0.593953751088217,30.6500697755355,22.4316946367109,20.3064297216873,36.1454190605523,23.2867004839,36.6246719067,23.2867004839,0.651061268789,TBC1 domain family member 10A
NM_133925,Rbm28,0.702565093448096,0.999999999990223,1354.0,725.0,-0.900251398245483,953.0,-0.506231680235722,809.0,-0.742299038469246,-1.28369863505412,-1.88135876176569,21.9225395086208,76.1487302209052,5.95039014219759,50.3209742216226,54.2007526961,34.9173706063,54.2007526961,-0.632901437883,RNA-binding protein 28
NM_153414,Ints9,0.987084923077805,0.999999999990223,814.0,217.0,-1.90247192434151,183.0,-2.14709429306142,235.0,-1.78801319975659,-1.28705050169113,-0.750710301945906,27.4389449650419,28.8463990004437,16.3072635335621,41.8356088995363,25.9730306663,38.3176892637,25.9730306663,0.559212458779,integrator complex subunit 9
NM_173048,Gga3,0.577851488521636,0.999999999990223,1446.0,1121.0,-0.366992245922931,1017.0,-0.507327360456029,985.0,-0.553405370153813,-1.28724036838894,-0.988114929685692,31.8703726195373,32.5356818504147,16.0670042349017,40.0318482932976,37.6074603745,44.1264365084,37.6074603745,0.230059016346,ADP-ribosylation factor-binding protein GGA3 isoform 1
NM_146133,Golph3l,0.7701095957707,0.999999999990223,349.0,156.0,-1.1565903629407,201.0,-0.792999629080534,223.0,-0.643856189774724,-1.28771032990465,-0.888107020584265,30.9479085769236,22.7064024260521,16.7218549793307,29.9530404554022,16.0098173451,16.7096463193,16.0098173451,0.0613492334018,Golgi phosphoprotein 3-like isoform 1
NM_015735,Ddb1,0.959007766885946,0.999999999990223,15174.0,5200.0,-1.5448355734342,5078.0,-1.5790801374136,5087.0,-1.57652594074605,-1.28805075126653,-1.16462211427357,213.144293900502,361.28802689687,95.0796382295829,393.558495181973,362.156428792,397.816525602,362.156428792,0.135454523036,DNA damage-binding protein 1
NM_145588,Kif22,0.957016143122049,0.999999999990223,1733.0,555.0,-1.64094711049832,649.0,-1.41559227530601,568.0,-1.60760334091525,-1.29028574511348,-1.27530821448866,71.5490568970173,100.323474413466,29.5595546992122,101.370421023227,99.7487864341,101.381803599,99.7487864341,0.023404266912,kinesin-like protein KIF22
NM_001079814,Glyr1,0.94728843590272,0.999999999990223,2226.0,813.0,-1.45200085852154,831.0,-1.42044612464669,756.0,-1.55673635280205,-1.29043220710219,-1.39918237203743,48.5223728175013,79.7041064751217,18.3969643590693,73.916881460798,75.9075888224,69.9109387364,75.9075888224,-0.118563117658,putative oxidoreductase GLYR1 isoform 1
NM_198161,Bhlhb9,0.206746598855603,0.859634989991291,502.0,590.0,0.232599730372005,504.0,0.00572498783363006,729.0,0.537338063961852,-1.29097389840175,-1.43952306766715,7.40227272199252,19.6308262244281,2.72913776399728,17.7100922275675,18.6102750582,18.7205631409,18.6102750582,0.00847902874933,protein BHLHb9
NM_001142580,Vipar,0.917206032514025,0.999999999990223,458.0,164.0,-1.47602812916799,178.0,-1.35853456614955,211.0,-1.1144298888506,-1.29154322205596,-0.939866393808422,12.7899689267946,17.7390236972069,6.66716975390368,22.6357551720563,18.2946224253,21.7430361361,18.2946224253,0.247889338438,VPS33B-interacting protein isoform a
NM_025690,Sltm,0.574681206702045,0.999999999990223,1149.0,912.0,-0.332947095847515,791.0,-0.538061525752128,786.0,-0.547198320324251,-1.29359656769509,-1.35248079092601,24.4668719604427,43.0958250127111,9.58166896887269,41.3722634633499,45.2323585705,43.4924604466,45.2323585705,-0.0564625896891,SAFB-like transcription modulator isoform a
NM_013863,Bag3,0.917683958971512,0.999999999990223,726.0,343.0,-1.07954679921749,286.0,-1.3409046272439,241.0,-1.58694831664499,-1.294109149974,-0.960574450937009,36.9745918964853,30.7508922905746,18.9994778815169,38.7491045702399,31.6770367295,38.5828691033,31.6770367295,0.283710206443,BAG family molecular chaperone regulator 3
NM_026499,Srsf6,0.977554881526317,0.999999999990223,4648.0,1402.0,-1.72840541689906,1198.0,-1.95508876710474,1505.0,-1.62619865584703,-1.29534088916246,-1.05605805785859,243.6283248646,266.422697085223,117.171671818221,314.486878717311,135.473817108,142.829449395,135.473817108,0.0762246192918,arginine/serine-rich splicing factor 6
NM_027999,Haus5,0.999810901325004,0.999999999990223,303.0,28.0,-3.38994651831601,28.0,-3.38994651831601,48.0,-2.63321766932837,-1.29761889423784,-0.792841070368188,19.660587657646,28.0892697819582,11.3482148854663,39.8560004792512,14.0784923474,21.7696681889,14.0784923474,0.625227198165,HAUS augmin-like complex subunit 5
NM_008874,Plcb3,0.991784740820137,0.999999999990223,1852.0,407.0,-2.18322182405577,460.0,-2.00702422559792,464.0,-1.99456026003187,-1.29784685734308,-0.952131836179072,26.6620682930757,51.5011149531555,13.7807734761905,65.4466200432614,54.658479497,67.5258757453,54.658479497,0.304492984554,"1-phosphatidylinositol-4,5-bisphosphate phosphodiesterase beta-3"
NM_023670,Igf2bp3,0.568128301631311,0.999999999990223,629.0,411.0,-0.61270749120406,502.0,-0.324793428581751,466.0,-0.431929278677616,-1.29859786862951,-1.18959817114485,22.9953156358518,22.1934710271244,10.0817202605506,23.9352191952109,17.6029348815,19.853566689,17.6029348815,0.172658093068,insulin-like growth factor 2 mRNA-binding protein 3
NM_023627,Isyna1,0.999310329747489,0.999999999990223,2548.0,408.0,-2.63975862508045,449.0,-2.50193446680516,300.0,-3.08209598126249,-1.29911220117169,-1.44624194789526,77.308948581653,112.342795237783,28.3705372136658,101.4506323754,118.928307656,110.505886013,118.928307656,-0.105876558039,inositol-3-phosphate synthase 1
NM_009033,Rbmxrt,0.993871600257123,0.999999999990223,198.0,54.0,-1.85526490701898,33.0,-2.5491617792933,43.0,-2.17719300190635,-1.30025351776187,-1.44746806238341,118.322566491021,97.8373029354,43.3846678296939,88.3463229157937,8.22044749223,7.36282333279,8.22044749223,-0.156939588165,"RNA binding motif protein, X chromosome retrogene"
NM_007907,Eef2,0.824669361292542,0.999999999990223,40907.0,20732.0,-0.980454120317417,20051.0,-1.02863686607875,20842.0,-0.972820061014324,-1.30069210756272,-1.00773891889315,513.342779895549,1776.82629446489,255.298236992471,2176.8708789371,1241.6152885,1524.33950681,1241.6152885,0.295944484544,elongation factor 2
NM_001130150,Arhgef1,0.991502743794591,0.999999999990223,1290.0,327.0,-1.9767212806891,224.0,-2.52049209409015,369.0,-1.80289182479087,-1.30070105392274,-1.02575114516111,26.3708770178723,38.7134231450591,12.9521752078054,46.8413867896481,40.4981837702,48.9072003332,40.4981837702,0.271578543905,rho guanine nucleotide exchange factor 1 isoform a
NM_033398,Jmjd6,0.899603964380925,0.999999999990223,1018.0,494.0,-1.04165362119884,475.0,-1.09812057285787,314.0,-1.69373031777853,-1.30109362950877,-1.05998717571893,55.4462953325604,77.3366577679399,26.5940572275813,91.4040994415134,76.9132662279,89.6255930222,76.9132662279,0.220412568845,bifunctional arginine demethylase and lysyl-hydroxylase JMJD6
NM_009450,Tubb2a,0.989377506724482,0.999999999990223,417.0,132.0,-1.65207669657969,70.0,-2.5576120125762,105.0,-1.97943867751768,-1.30174826370269,-1.01790762600296,31.9451631033909,20.283444136606,15.7755453564778,24.6937044671667,16.8989163013,18.6573629292,16.8989163013,0.142014239707,tubulin beta-2A chain
NM_009358,Ppp2r5d,0.926868400644822,0.999999999990223,1054.0,422.0,-1.31851343047459,426.0,-1.30493502397405,384.0,-1.45431264801228,-1.30237379341839,-1.23800823583141,24.8766619341644,44.8754212927156,10.5466489464747,46.9228629526282,40.6906266925,41.912601418,40.6906266925,0.0425844478395,"delta isoform of regulatory subunit B56, protein phosphatase 2A"
NM_027270,Exoc1,0.849442389548603,0.999999999990223,700.0,324.0,-1.1089747260948,308.0,-1.18180760610624,373.0,-0.906376174122986,-1.30479525905135,-1.2866820825671,9.25791918886334,23.3722130406537,3.79475274530486,23.6675032672822,24.6837037797,23.7178935843,24.6837037797,-0.0573459766888,exocyst complex component 1
NM_001199310,Lig1,0.988732191519237,0.999999999990223,3597.0,865.0,-2.05475625652475,944.0,-1.92880895214304,945.0,-1.92728309791208,-1.30825919143691,-1.51686760882689,41.9793670139024,142.69881634278,14.6694298982785,123.487494689806,149.650751624,127.338353503,149.650751624,-0.2327637116,DNA ligase 1
NM_001159288,Morc2a,0.814261221521879,0.999999999990223,2962.0,1629.0,-0.862186661842842,1499.0,-0.982096125578039,1422.0,-1.0581229644348,-1.30865273043896,-1.67892436693586,21.1125889353965,63.3535550498179,6.59378674434061,49.0126428369828,70.6895802677,55.2567803121,70.6895802677,-0.354776986605,MORC family CW-type zinc finger protein 2A isoform 1
NM_172746,Hirip3,0.973269117760583,0.999999999990223,1396.0,432.0,-1.68989309068273,405.0,-1.78278038822428,443.0,-1.65370043905935,-1.3091999749873,-1.41753781398355,38.3931568962791,88.4424304408327,14.372503453309,82.0441706913583,77.5166461891,71.974168584,77.5166461891,-0.10688380618,HIRA-interacting protein 3
NM_001198984,Tcof1,0.996268678670671,0.999999999990223,4122.0,922.0,-2.15929190824229,774.0,-2.41142624572646,852.0,-2.27307681456977,-1.31276271214605,-1.21951531844493,65.1831205131644,97.1779249543765,27.9913894419442,103.666368177341,103.80728702,112.629145209,103.80728702,0.117563726855,treacle protein isoform 1
NM_019787,Sec23b,0.996040229927682,0.999999999990223,1700.0,335.0,-2.33985000288462,361.0,-2.23232153858018,368.0,-2.20469041960298,-1.31280893436691,-1.04970034140999,47.9246771991626,52.1501477913394,23.1509014960052,62.583395467478,52.7424138796,61.4343466584,52.7424138796,0.219695533676,protein transport protein Sec23B
NM_008893,Pola2,0.996901168641286,0.999999999990223,1417.0,330.0,-2.09895441043229,310.0,-2.18887104710891,193.0,-2.86972897505238,-1.31297269493988,-1.40323785619341,36.6132083829102,63.0604037086861,13.8427093928261,59.2357955693791,65.5635587748,60.6852569318,65.5635587748,-0.111371492116,DNA polymerase alpha subunit B isoform 1
